"number","study.ID","effect..","coder","Full.citation","In.text.Citation","Year","Type","Phylum","Bivalve..Gastropod","Taxon","Tax.level","Aggregate.Trait","Author.s.Trait","Trait.category","Start.stage","End.stage","Aggregate.Age..Event","Age..Event","Global.Regional","Location","Data.source","Odds.Ratio","Var.Odds.Ratio","Log.odds.ratio","Var.Lnor","X..Ext","X..Surv","Total...Ext","Total...Surv","N","X.","per.capita.extinction","N.1","Total.per.capita.extinction","notes","x.square","n","df","p..sur.extinct.","X..group.a.extinct","X..group.b.extinct","p..before.after.","coefficient","d.f.","p","Note","X","Test.type","Trait.Type.Species.Total","Mean.Duration..my.","p.1","z","Parametric.Non","Test","n.1","p.2","test.stat","df.1","del.18O","del.13C","X87Sr.86Sr","del.34S","BC.extinction.rate","BC.extinction.ratePBDB","BC.extinction.rate.max","BC.extinction.ratePBDB.max","mean_d13C.gr","stdev_d13C.gr","d13C_N.gr","mean_d18O.gr","stdev_d18O.gr","d18O_N.gr","sea_level...first.diffs.","sea_level_residuals","mean_d13C.prok","stdev_d13C.prok","N_d13C.prok","mean_d18O.prok","stdev_d18O.prok","N_d18O.prok","mean_d34S.prok","stdev_d34S.prok","N_d34S.prok","mean_87Sr.86Sr.prok","stdev_87Sr.86Sr.prok","N_87Sr.86Sr.prok","Volcanism","Flood_basalt","Bolide","OA","Start..Ma.","End..Ma.","lnor","vlnor","lnorReg","vlnorReg","cluster","meanDate","timeSpan","MultipleStages"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Langhian","Langhian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,29,6,59,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866846666666667,2.47813333333333,0.708723333333333,21.9856666666667,0.031,0.009,0.031,0.009,2.36090822757489,0.347378080498136,29.6666666666667,-0.413603999644763,0.883928467664311,57.6666666666667,-1.297,-18.44190388,2.574,0.214196172,5,-1.106315789,0.702172902,19,21.9825,0.152027958,2,0.708775957,4.5e-05,70,0,0,0,0,15.97,13.65,-2.28431565943569,0.324849730691308,-1.47925166617659,0.254429649261547,35,14.81,2.32,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Langhian","Langhian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,30,29,59,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866846666666667,2.47813333333333,0.708723333333333,21.9856666666667,0.031,0.009,0.031,0.009,2.36090822757489,0.347378080498136,29.6666666666667,-0.413603999644763,0.883928467664311,57.6666666666667,-1.297,-18.44190388,2.574,0.214196172,5,-1.106315789,0.702172902,19,21.9825,0.152027958,2,0.708775957,4.5e-05,70,0,0,0,0,15.97,13.65,0.803874370240941,0.11431798911142,1.47925166617659,0.254429649261547,35,14.81,2.32,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Serravallian","Serravallian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,2,10,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863686666666667,2.4125,0.708843333333333,22.0483333333333,0.031,0.009,0.031,0.009,2.1008911335578,0.369614004984606,30.3333333333333,-0.406453540041473,0.956903865145477,53,0.488,-18.25730778,2.215,0.278549816,6,-0.763823529,0.59927236,34,22.1495,0.311880052,10,0.708832667,5.06e-05,132,0,0,0,0,13.65,11.61,0,2.05,-0.0988458346366329,0.716271963330787,36,12.63,2.04,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Serravallian","Serravallian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,5,25,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863686666666667,2.4125,0.708843333333333,22.0483333333333,0.031,0.009,0.031,0.009,2.1008911335578,0.369614004984606,30.3333333333333,-0.406453540041473,0.956903865145477,53,0.488,-18.25730778,2.215,0.278549816,6,-0.763823529,0.59927236,34,22.1495,0.311880052,10,0.708832667,5.06e-05,132,0,0,0,0,13.65,11.61,0,0.328,0.0988458346366328,0.716271963330787,36,12.63,2.04,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Tortonian","Tortonian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,4,20,13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81166,2.46103333333333,0.708903333333333,22.0526666666667,0.079,0.011,0.079,0.011,1.95942260208927,0.478217724735443,27.3333333333333,-0.372330733023929,0.983250233544982,53,-0.25,-19.85344485,NA,NA,0,-0.688235294,0.541409331,34,22.03090909,0.162015712,11,0.708922784,4.22e-05,97,0,0,0,0,11.61,7.25,0.894934333958725,0.503400562851782,0.699586352840966,0.422777495828814,37,9.43,4.36,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Tortonian","Tortonian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,9,21,13,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81166,2.46103333333333,0.708903333333333,22.0526666666667,0.079,0.011,0.079,0.011,1.95942260208927,0.478217724735443,27.3333333333333,-0.372330733023929,0.983250233544982,53,-0.25,-19.85344485,NA,NA,0,-0.688235294,0.541409331,34,22.03090909,0.162015712,11,0.708922784,4.22e-05,97,0,0,0,0,11.61,7.25,-0.572757973733584,0.322176360225141,-0.699586352840966,0.422777495828814,37,9.43,4.36,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Messinian","Messinian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,14,14,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.927266666666667,2.51133333333333,0.708966666666667,21.9926666666667,0.101,0.013,0.101,0.013,1.93588918361332,0.49914117735386,19,-0.600101214574899,1.06061453681702,34.3333333333333,NA,-20.43739485,2.795,0.185562209,4,-0.931071429,0.440213242,28,22.06,0.291976026,5,0.708954376,2.44e-05,101,0,0,0,0,7.25,5.33,-0.0701530612244896,0.275601311953353,-0.0714589639821451,0.280970625798212,38,6.29,1.92,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Messinian","Messinian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,13,14,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.927266666666667,2.51133333333333,0.708966666666667,21.9926666666667,0.101,0.013,0.101,0.013,1.93588918361332,0.49914117735386,19,-0.600101214574899,1.06061453681702,34.3333333333333,NA,-20.43739485,2.795,0.185562209,4,-0.931071429,0.440213242,28,22.06,0.291976026,5,0.708954376,2.44e-05,101,0,0,0,0,7.25,5.33,0.0754458161865568,0.296394277875759,0.071458963982145,0.280970625798212,38,6.29,1.92,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Zanclean","Zanclean",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,18,11,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03941,2.55835,0.70899,21.9555,NA,0.036,NA,0.036,1.98616710875332,0.593897745501701,21,-0.688613360323887,1.05024222085465,32,NA,NA,2.330833333,0.283146552,12,-1.197058824,0.431186803,17,21.86666667,0.338427737,3,0.709021339,3.21e-05,233,0,0,0,0,5.33,3.6,-0.416171224732461,0.236460923143444,-0.566395474920801,0.32320519277041,39,4.465,1.73,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Zanclean","Zanclean",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,10,11,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03941,2.55835,0.70899,21.9555,NA,0.036,NA,0.036,1.98616710875332,0.593897745501701,21,-0.688613360323887,1.05024222085465,32,NA,NA,2.330833333,0.283146552,12,-1.197058824,0.431186803,17,21.86666667,0.338427737,3,0.709021339,3.21e-05,233,0,0,0,0,5.33,3.6,0.793650793650794,0.450937950937951,0.566395474920801,0.32320519277041,39,4.465,1.73,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Priabonian","Priabonian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,36,8,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333853333333333,1.66603333333333,0.70782,22.0323333333333,0.163,0.076,0.163,0.076,1.33112533093342,0.597175185692991,162.333333333333,-1.33043226045321,1.48514185201286,174.333333333333,-0.076,-4.962890781,1.676363636,0.730852553,11,-0.24,0.188293774,12,22.1085,0.399812803,10,0.707778375,5.43e-05,8,0,0,1,0,37.2,33.9,-0.219834710743802,0.174035812672176,-0.710031695261954,0.472529699214461,40,35.55,3.3,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Priabonian","Priabonian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,9,4,45,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333853333333333,1.66603333333333,0.70782,22.0323333333333,0.163,0.076,0.163,0.076,1.33112533093342,0.597175185692991,162.333333333333,-1.33043226045321,1.48514185201286,174.333333333333,-0.076,-4.962890781,1.676363636,0.730852553,11,-0.24,0.188293774,12,22.1085,0.399812803,10,0.707778375,5.43e-05,8,0,0,1,0,37.2,33.9,2.51834319526627,1.99368836291913,0.710031695261954,0.472529699214461,40,35.55,3.3,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Rupelian","Rupelian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,1,7,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31455,1.08796,0.707953333333333,21.8263333333333,0.101,0.048,0.101,0.048,1.08079951639708,0.572362501129902,164.333333333333,-1.07667254368264,1.4178693732604,177.666666666667,1.58,-6.604202176,0.766086957,0.333558488,23,-0.268,0.264606626,25,21.698,0.221743095,5,0.707927712,6.31e-05,66,1,1,0,0,33.9,28.4,-0.749999999999999,2.25,-0.587786664902119,3.02222222222222,41,31.15,5.5,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Rupelian","Rupelian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,0,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31455,1.08796,0.707953333333333,21.8263333333333,0.101,0.048,0.101,0.048,1.08079951639708,0.572362501129902,164.333333333333,-1.07667254368264,1.4178693732604,177.666666666667,1.58,-6.604202176,0.766086957,0.333558488,23,-0.268,0.264606626,25,21.698,0.221743095,5,0.707927712,6.31e-05,66,1,1,0,0,33.9,28.4,3,9,0.587786664902119,3.02222222222222,41,31.15,5.5,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Chattian","Chattian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,25,24,32,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.465816666666667,1.11909333333333,0.70813,21.7316666666667,0.101,0.048,0.101,0.048,1.46669309788122,0.687534453298071,129.333333333333,-0.635226465251269,1.13889106757698,143.666666666667,3.275,-9.477254873,0.791470588,0.350291068,34,-0.404864865,0.464103806,37,21.59952381,0.211296075,7,0.708148517,9.3e-05,87,0,0,0,0,28.4,23.03,-0.786598271128526,0.139418949587332,-1.26378076623581,0.252581032412965,42,25.715,5.37,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Chattian","Chattian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,7,25,32,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.465816666666667,1.11909333333333,0.70813,21.7316666666667,0.101,0.048,0.101,0.048,1.46669309788122,0.687534453298071,129.333333333333,-0.635226465251269,1.13889106757698,143.666666666667,3.275,-9.477254873,0.791470588,0.350291068,34,-0.404864865,0.464103806,37,21.59952381,0.211296075,7,0.708148517,9.3e-05,87,0,0,0,0,28.4,23.03,1.84435786033163,0.326899314413265,1.26378076623581,0.252581032412965,42,25.715,5.37,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Aquitanian","Aquitanian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,41,36,54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619433333333333,1.73949333333333,0.70834,21.7723333333333,0.121,0.046,0.121,0.046,1.96797091797092,0.636304647773335,32.6666666666667,-0.231306451360773,0.914092489130945,52.6666666666667,3.779,-13.9216269,1.839090909,0.859342243,11,-0.72,0.372209618,21,21.95,0.070710678,2,0.708306298,6.06e-05,47,0,0,0,0,23.03,20.43,-0.960532973519987,0.0941698993647045,-1.34340380716073,0.147545741868237,43,21.73,2.6,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Aquitanian","Aquitanian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,13,45,54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619433333333333,1.73949333333333,0.70834,21.7723333333333,0.121,0.046,0.121,0.046,1.96797091797092,0.636304647773335,32.6666666666667,-0.231306451360773,0.914092489130945,52.6666666666667,3.779,-13.9216269,1.839090909,0.859342243,11,-0.72,0.372209618,21,21.95,0.070710678,2,0.708306298,6.06e-05,47,0,0,0,0,23.03,20.43,1.69292508917955,0.165973047958779,1.34340380716073,0.147545741868237,43,21.73,2.6,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Burdigalian","Burdigalian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,4,115,9,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.835506666666667,2.3289,0.70855,21.8793333333333,0.036,0,0.036,0,2.41331002331002,0.505867570970358,19,-0.499775687832233,0.875441751138651,41.6666666666667,-1.15,-18.84480749,2.629166667,0.24835672,12,-0.7475,0.532025951,32,21.8175,0.191898411,4,0.708559312,0.000124064,186,1,1,0,0,20.43,15.97,0.358929997338303,0.383683790258185,0.411979789129359,0.423393599864188,44,18.2,4.46,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Burdigalian","Burdigalian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,5,93,9,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.835506666666667,2.3289,0.70855,21.8793333333333,0.036,0,0.036,0,2.41331002331002,0.505867570970358,19,-0.499775687832233,0.875441751138651,41.6666666666667,-1.15,-18.84480749,2.629166667,0.24835672,12,-0.7475,0.532025951,32,21.8175,0.191898411,4,0.708559312,0.000124064,186,1,1,0,0,20.43,15.97,-0.529238618524334,0.565737833594976,-0.411979789129359,0.423393599864188,44,18.2,4.46,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Langhian","Langhian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,98,22,183,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866846666666667,2.47813333333333,0.708723333333333,21.9856666666667,0.031,0.009,0.031,0.009,2.36090822757489,0.347378080498136,29.6666666666667,-0.413603999644763,0.883928467664311,57.6666666666667,-1.297,-18.44190388,2.574,0.214196172,5,-1.106315789,0.702172902,19,21.9825,0.152027958,2,0.708775957,4.5e-05,70,0,0,0,0,15.97,13.65,-0.429388661202186,0.0943049863387978,-0.44575154663832,0.099079520387054,45,14.81,2.32,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Langhian","Langhian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,85,30,183,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866846666666667,2.47813333333333,0.708723333333333,21.9856666666667,0.031,0.009,0.031,0.009,2.36090822757489,0.347378080498136,29.6666666666667,-0.413603999644763,0.883928467664311,57.6666666666667,-1.297,-18.44190388,2.574,0.214196172,5,-1.106315789,0.702172902,19,21.9825,0.152027958,2,0.708775957,4.5e-05,70,0,0,0,0,15.97,13.65,0.467538504446992,0.102683690229012,0.44575154663832,0.099079520387054,45,14.81,2.32,"TRUE"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Serravallian","Serravallian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,43,21,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863686666666667,2.4125,0.708843333333333,22.0483333333333,0.031,0.009,0.031,0.009,2.1008911335578,0.369614004984606,30.3333333333333,-0.406453540041473,0.956903865145477,53,0.488,-18.25730778,2.215,0.278549816,6,-0.763823529,0.59927236,34,22.1495,0.311880052,10,0.708832667,5.06e-05,132,0,0,0,0,13.65,11.61,-1.10526769301471,0.0976658241421569,-2.10753166603212,0.235620352233338,46,12.63,2.04,"TRUE"
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Serravallian","Serravallian",NA,NA,"0","New Zealand",NA,NA,NA,NA,NA,7,30,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863686666666667,2.4125,0.708843333333333,22.0483333333333,0.031,0.009,0.031,0.009,2.1008911335578,0.369614004984606,30.3333333333333,-0.406453540041473,0.956903865145477,53,0.488,-18.25730778,2.215,0.278549816,6,-0.763823529,0.59927236,34,22.1495,0.311880052,10,0.708832667,5.06e-05,132,0,0,0,0,13.65,11.61,3.30692218450565,0.292212721465504,2.10753166603212,0.235620352233338,46,12.63,2.04,"TRUE"
