"number","study.ID","effect..","coder","Full.citation","In.text.Citation","Year","Type","Phylum","Bivalve..Gastropod","Taxon","Tax.level","Aggregate.Trait","Author.s.Trait","Trait.category","Start.stage","End.stage","Aggregate.Age..Event","Age..Event","Location","Data.source","Odds.Ratio","Var.Odds.Ratio","Log.odds.ratio","Var.Lnor","X..Ext","X..Surv","Total...Ext","Total...Surv","N","X.","per.capita.extinction","N.1","Total.per.capita.extinction","notes","x.square","n","df","p..sur.extinct.","X..group.a.extinct","X..group.b.extinct","p..before.after.","coefficient","d.f.","p","Note","X","Test.type","Trait.Type.Species.Total","Mean.Duration..my.","p.1","z","Parametric.Non","Test","n.1","p.2","test.stat","df.1","startTime.Ma","endTime.Ma","Volcanism","Flood_basalt","Bollide","OA","BC.extinction.rate","del.18O","del.13C","X87Sr.86Sr","del.34S","sea_level","d18OresidualMean","d18OresidualMeanWeighted","d18OresidualSD","Dd18O.first.differences.Mean","Dd18O.first.differences.SD","Dd18O.first.differences.ABSMean","Dd18O.first.differences.ABSMeanWeighted","d18O.meanObserved","d18O.meanObservedWeighted","d18O.meanObservedSD","d18O.CV","BC.extinction.rate.PBDB","lnor","vlnor","lnorReg","vlnorReg","cluster"
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Sinemurian","Sinemurian","Early Jurassic","Late Sinemurian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,4,29,9,55,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.5,189.6,0,0,0,0,0.042,0.17364,-0.95428,0.70752,17.544,10.37,-0.2003069195,-0.308368845823077,0.709533693989053,-0.549235638,0.469054383050103,0.549235638,0.620672584,-1.8637869195,-1.95865384582308,0.622895435624171,-0.33420957573373,0.024,0.30667000584356,0.478704399365556,0.332342843279202,0.522944297082228,122
NA,"Aberhan 2003 SEA",1,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Pliensbachian","Pliensbachian","Early Jurassic","Early Pliensbachian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,2,42,4,75,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.6,183,1,1,0,1,0.065,-0.83032,0.40167,0.70725,17.548,25.295,-0.266021503,-0.340303240548149,0.616599238757654,0.0591666665,1.32946517345305,0.9400738395,0.929993592614815,-1.804620253,-1.88974074054815,0.706569737828877,-0.391533751576974,0.077,0.190971074380163,0.838150826446281,0.241162056816889,1.05411255411255,123
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Pliensbachian","Pliensbachian","Early Jurassic","Early Pliensbachian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,2,33,4,75,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.6,183,1,1,0,1,0.065,-0.83032,0.40167,0.70725,17.548,25.295,-0.266021503,-0.340303240548149,0.616599238757654,0.0591666665,1.32946517345305,0.9400738395,0.929993592614815,-1.804620253,-1.88974074054815,0.706569737828877,-0.391533751576974,0.077,-0.301812244897956,1.32462040816327,-0.24116205681689,1.05411255411255,123
NA,"Aberhan 2003 SEA",1,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Pliensbachian","Pliensbachian","Early Jurassic","Late Pliensbachian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,23,28,32,61,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.6,183,1,1,0,1,0.065,-0.83032,0.40167,0.70725,17.548,25.295,-0.266021503,-0.340303240548149,0.616599238757654,0.0591666665,1.32946517345305,0.9400738395,0.929993592614815,-1.804620253,-1.88974074054815,0.706569737828877,-0.391533751576974,0.077,-0.854394747291395,0.156723296840433,-1.10257268988421,0.220606687997992,124
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Pliensbachian","Pliensbachian","Early Jurassic","Late Pliensbachian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,9,33,32,61,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.6,183,1,1,0,1,0.065,-0.83032,0.40167,0.70725,17.548,25.295,-0.266021503,-0.340303240548149,0.616599238757654,0.0591666665,1.32946517345305,0.9400738395,0.929993592614815,-1.804620253,-1.88974074054815,0.706569737828877,-0.391533751576974,0.077,1.25979633656741,0.231086901973904,1.10257268988421,0.220606687997992,124
NA,"Aberhan 2003 SEA",1,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Toarcian","Toarcian","Early Jurassic","Early Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,12,17,24,36,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,-0.116924296472453,0.292310741181134,-0.111225635110225,0.2781217750258,125
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Toarcian","Toarcian","Early Jurassic","Early Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,12,19,24,36,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,0.102323968088796,0.255809920221991,0.111225635110225,0.2781217750258,125
NA,"Aberhan 2003 SEA",1,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Toarcian","Toarcian","Early Jurassic","Middle Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,3,16,6,34,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,-0.127097930584975,0.847319537233176,-0.117783035656383,0.784722222222222,126
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Toarcian","Toarcian","Early Jurassic","Middle Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,3,18,6,34,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,0.104041616646658,0.693610777644391,0.117783035656383,0.784722222222222,126
NA,"Aberhan 2003 SEA",1,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Toarcian","Toarcian","Early Jurassic","Late Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,4,14,6,32,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,-0.994470164609053,0.858860596707819,-0.944461608840852,0.876984126984127,127
NA,"Aberhan 2003 SEA",2,"EO","Aberhan, Martin and T.K. Baumiller. 2003. Selective extinction among early Jurassic bivalves: a consequence of anoxia. Geology 31:1077-1080.","Aberhan and Baumiller 2003",2003,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Toarcian","Toarcian","Early Jurassic","Late Toarcian","South America","data from Aberhan 2002 Aberhan, M., 2002, Opening of the Hispanic Corridor
and Early Jurassic bivalve biodiversity,
in Crame, J.A., and Owen, A.W., eds., Palaeobiogeography
and biodiversity change: The
Ordovician and Mesozoic–Cenozoic radiations:
Geologic",NA,NA,NA,NA,2,18,6,32,NA,NA,NA,NA,NA,"Raw data (saved on computer) also has data for endemic epifuanal/ infuanal and cosmo epi/in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,175.6,0,0,0,1,0.054,-1.2017,1.6177,0.70723,17.668,28.499,0.57099,0.504155,0.567113780647235,0.945870253,0.0754769356198834,0.945870253,0.954765295166667,-0.85875,-0.933125,0.631092802208994,-0.73489700402794,0.05,0.805520833333334,0.695677083333333,0.944461608840852,0.876984126984127,127
NA,"Elder 1989 MEP",1,"EO","Elder, William P. 1989. Molluscan extinction patterns across the Cenomanian-Turonian stage boundary in the western interior of the United States. Paleobiology 15: 299-320.","Elder 1989",1989,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifaunal","Cenomanian","Cenomanian","Late Cretaceous","Upper Cenomanian","Western Interior U.S",NA,NA,NA,NA,NA,15,14,18,22,NA,NA,NA,NA,NA,"Cenomanian-Turonian Stage Boundary (C-T)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,93.5,1,1,0,1,0.056,-2.511,2.4004,0.70743,18.324,69.124,-1.216028413,-0.892095830333333,1.03074716632892,-0.081932825,0.398352456084972,0.281677723,0.245263134111111,-1.139653413,-0.874365274777778,0.844141686773794,-0.740700354287267,0.071,-0.365365906388498,0.187367131481281,-1.04982212449868,0.596428571428571,128
NA,"Elder 1989 MEP",2,"EO","Elder, William P. 1989. Molluscan extinction patterns across the Cenomanian-Turonian stage boundary in the western interior of the United States. Paleobiology 15: 299-320.","Elder 1989",1989,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Cenomanian","Cenomanian","Late Cretaceous","Upper Cenomanian","Western Interior U.S",NA,NA,NA,NA,NA,3,8,18,22,NA,NA,NA,NA,NA,"Cenomanian-Turonian Stage Boundary (C-T)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,93.5,1,1,0,1,0.056,-2.511,2.4004,0.70743,18.324,69.124,-1.216028413,-0.892095830333333,1.03074716632892,-0.081932825,0.398352456084972,0.281677723,0.245263134111111,-1.139653413,-0.874365274777778,0.844141686773794,-0.740700354287267,0.071,2.53944402704733,1.3022789882294,1.04982212449868,0.596428571428571,128
NA,"Hansen et al. 1993a",1,"EO","Hansen, Thor, Upshaw, Banks, Kauffman, Erle, and Guse, Wulf, Patterns of molluscan extinction and recovery across the Cretaceous-Tertiary boundary in east Texas; report on new outcrops: Cretaceous Research, v. 14, p. 685-706.","Hansen et al. 1993a",1993,"PR","Mollusca","Bivalve","bivalve","species","Life Habit",NA,"Infaunal","Maastrichtian","Maastrichtian","K/T","K/T","Brozos River, Texas",NA,NA,NA,NA,NA,42,8,76,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,-0.378308771929825,0.240277192982456,-0.434452644981417,0.278221288515406,129
NA,"Hansen et al. 1993a",2,"EO","Hansen, Thor, Upshaw, Banks, Kauffman, Erle, and Guse, Wulf, Patterns of molluscan extinction and recovery across the Cretaceous-Tertiary boundary in east Texas; report on new outcrops: Cretaceous Research, v. 14, p. 685-706.","Hansen et al. 1993a",1993,"PR","Mollusca","Bivalve","bivalve","species","Life Habit",NA,"Epifaunal","Maastrichtian","Maastrichtian","K/T","K/T","Brozos River, Texas",NA,NA,NA,NA,NA,34,10,76,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,0.488518558793679,0.310275300855444,0.434452644981417,0.278221288515406,129
NA,"Hautmann 2008 ERP",1,"EO","Hautmann, M., F. Stiller, Cai Huawei, and Sha Jingeng. 2008. Extinction-recovery pattern of level-bottom faunas across the triassic-jurassic boundary in Tibet: implications for potential killing mechanisms. PALAIOS 23: 711-718.","Hautmann et al. 2008",2008,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Epifuanal","Rhaetian","Rhaetian","End Triassic","End Triassic","Tibet",NA,NA,NA,NA,NA,3,4,6,6,NA,NA,NA,NA,NA,"This paper included a larger dataset but I've only included the analysis they ran (which was only from one formation)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.6,199.6,1,1,0,0,0.216,-1.57475,1.4369,0.70781,17.952,16.86625,0.175538333,0.175538333,0,0.701491228,0,0.701491228,0.701491228,-1.836666667,-1.836666667,0,0,0.228,0.448979591836735,0.897959183673469,0.693147180559945,1.41666666666667,130
NA,"Hautmann 2008 ERP",2,"EO","Hautmann, M., F. Stiller, Cai Huawei, and Sha Jingeng. 2008. Extinction-recovery pattern of level-bottom faunas across the triassic-jurassic boundary in Tibet: implications for potential killing mechanisms. PALAIOS 23: 711-718.","Hautmann et al. 2008",2008,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Life Habit","Infaunal","Rhaetian","Rhaetian","End Triassic","End Triassic","Tibet",NA,NA,NA,NA,NA,3,2,6,6,NA,NA,NA,NA,NA,"This paper included a larger dataset but I've only included the analysis they ran (which was only from one formation)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.6,199.6,1,1,0,0,0.216,-1.57475,1.4369,0.70781,17.952,16.86625,0.175538333,0.175538333,0,0.701491228,0,0.701491228,0.701491228,-1.836666667,-1.836666667,0,0,0.228,-0.88,1.76,-0.693147180559945,1.41666666666667,130
NA,"Heinburg 1999  LBD",3,"EO","Heinberg, C. 1999. Lower Danian bivalves, Stevns Klint, Denmark: continuity across the K/T boudary.  Palaeogeography, Palaeoclimatology, Palaeoecology. 87-106.","Heinberg 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Infaunal","Infaunal","Maastrichtian","Maastrichtian","K/T","K/T","Stevns Klint, Denmark",NA,NA,NA,NA,NA,31,16,68,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,0.984081891532694,0.218146232113159,1.1577599611708,0.288451758209823,130
NA,"Heinburg 1999 LDB",1,"EO","Heinberg, C. 1999. Lower Danian bivalves, Stevns Klint, Denmark: continuity across the K/T boudary.  Palaeogeography, Palaeoclimatology, Palaeoecology. 87-106.","Heinberg 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Epifaunal","Epifaunal","Maastrichtian","Maastrichtian","K/T","K/T","Stevns Klint, Denmark",NA,NA,NA,NA,NA,37,6,68,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,-1.17568247614696,0.260619268111394,-1.1577599611708,0.288451758209823,131
NA,"Heinburg 1999 LDB",2,"EO","Heinberg, C. 1999. Lower Danian bivalves, Stevns Klint, Denmark: continuity across the K/T boudary.  Palaeogeography, Palaeoclimatology, Palaeoecology. 87-106.","Heinberg 1999",1999,"PR","Mollusca","Bivalve","bivalve","species","Life Habit","Semi-infaunal","Semi-infaunal","Maastrichtian","Maastrichtian","K/T","K/T","Stevns Klint, Denmark",NA,NA,NA,NA,NA,6,3,74,25,NA,NA,NA,NA,NA,"data provided in table embedded in paper; saved as \"Heinberg 1999\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,4.66162162162162,6.40972972972973,0.435318071257845,0.560160427807487,131
NA,"Jablonski1995SEC",1,"EO","Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.","Jablonski and Raup 1995",1995,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Infaunal","Maastrichtian","Maastrichtian","K/T","K/T","global","Jablonski global database",NA,NA,NA,NA,114,84,167,130,NA,NA,NA,NA,NA,"by using geometric mean of height and length) of >4 cm, is",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,-0.0818056195301706,0.0306771073238139,-0.163731132488155,0.0612837466924078,132
NA,"Jablonski1995SEC",2,"EO","Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.","Jablonski and Raup 1995",1995,"PR","Mollusca","Bivalve","bivalve","genera","Life Habit","Life Habit","Epifaunal","Maastrichtian","Maastrichtian","K/T","K/T","global","Jablonski global database",NA,NA,NA,NA,53,46,167,130,NA,NA,NA,NA,NA,"31% (n = 36), whereas survivorship among genera of <4 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,0.327222478120681,0.122708429295256,0.163731132488155,0.0612837466924078,132
