Study ID,Effect,Coder,Biblio info,,,,Selectivity info,,,,,,,,Odds ratio,,Log odds ratio,,Raw numbers,,,,Proportions,,,Computing d in designs with indpt groups,,,,,,,,,,,,,,,Computing d in designs with paired groups,,,,,,,,,,,,,,,Computing d in designs with indpt groups using ANCOVA,,,,,,,,,,,,,,,,,,,,,,,Computing r w/ indpt grps,,,,,,,,,Extinction info,,,,,Ratio survive/extinct,Notes,Chi Square,,,,,,,Extinction Rate,,,,,GLM,,,,,Mean Species Duration/Longevity,,,,
Jablonski1995SEC,4,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Life Habit,Epifaunal,K/T,global,Jablonski global database,,,,,55,48,169,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,"33% (n = 36), whereas survivorship among genera of <4 cm",,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,5,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Feeding Mode,Suspension,K/T,global,Jablonski global database,,,,,155,99,167,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,"is 41% (n = 160) (0.01 < P < 0.05, binomial proportions test)",,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,6,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Feeding Mode,Deposit,K/T,global,Jablonski global database,,,,,14,30,167,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,"(D.J., unpublished data).",,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,3,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Env Distribution,Near shore-middle shelf,K/T,global,Jablonski global database,,,,,34,32,148,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,For the following 4 effect sizes an important figure is in MetaFigure Document explaining the shelf distributions/ bathymetric data,,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,4,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Env Distribution,Inner-outer shelf,K/T,global,Jablonski global database,,,,,22,12,148,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,5,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Env Distribution,Inner-middle shelf,K/T,global,Jablonski global database,,,,,66,65,148,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1995SEC,6,EO,"Jablonski, David and David M. Raup.  1995. Selectivity of End-Cretaceous Marine Bivalve Extinctions.  Science 268: 389-391.",Jablonski and Raup 1997,1997,PR,Mollusca,bivalve,gn,Env Distribution,Entire shelf,K/T,global,Jablonski global database,,,,,32,23,148,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Simpson2009ARA,3,EO,"Simpson, Carl and Paul G. Harnik. 2009. Assessing the role of abundance in marine bivalve extinction over the post-Paleozioc.  Paleobiology 35: 631-647.",Simpson and Harnik 2011,2011,PR,Mollusca,bivalve,gn,Relative Abundance,,Induan-Gelasian,global,Pbdb (1631 collections used),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mz,,global,bolide,,need to EMAIL AUTHORS,,,,,,,,,,,,,,,,,,,,,,
Smith2006SDB,3,EO,"Smith, Travis J. and Kaustav Roy. 2006. Selectivity during background extinction: Plio-Pleistocene scallops in California. Paleobiology 32: 408-416.",Smith and Roy 2008,2008,PR,Mollusca,Pectinidae,sp,Body Size ,Small,Late Plioscene-Pleistocene,global,database,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,global,,,need to EMAIL AUTHORS about figure 6É ,,,,,,,,,,,,,,,,,,,,,,
Smith2006SDB,4,EO,"Smith, Travis J. and Kaustav Roy. 2006. Selectivity during background extinction: Plio-Pleistocene scallops in California. Paleobiology 32: 408-416.",Smith and Roy 2008,2008,PR,Mollusca,Pectinidae,sp,Body Size,Moderately small,Late Plioscene-Pleistocene,global,database,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,global,,,need to EMAIL AUTHORS,,,,,,,,,,,,,,,,,,,,,,
Smith2006SDB,5,EO,"Smith, Travis J. and Kaustav Roy. 2006. Selectivity during background extinction: Plio-Pleistocene scallops in California. Paleobiology 32: 408-416.",Smith and Roy 2008,2008,PR,Mollusca,Pectinidae,sp,Body Size,Large,Late Plioscene-Pleistocene,global,database,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,Cz,,global,,,need to EMAIL AUTHORS,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,3,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Larval Type,Planktotroph,K/T,global,,,,,,19,13,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,4,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Larval Type,Nonplanktotroph,K/T,global,Jablonski global database,,,,,16,11,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mass,Mz,3-2MY,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,3,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,bivalves,gn,Geographic Range,Endemic,K/T,global,Jablonski global database,,,,,23,4,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,4,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,bivalves,gn,Geographic Range,Cosmospolitan,K/T,global,Jablonski global database,,,,,44,53,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,3,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Geographic Range,Endemic,K/T,global,Jablonski global database,,,,,48,9,97,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,4,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Geographic Range,Cosmospolitan,K/T,global,Jablonski global database,,,,,51,56,97,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,3,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,bivalve,gn,Species Richness,Species-Rich,K/T,Coastal Plain,,,,,,27,24,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,4,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,bivalve,gn,Species Richness,Species-Poor,K/T,Coastal Plain,,,,,,40,33,65,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,3,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Species Richness,Species-Rich,K/T,Coastal Plain,,,,,,50,22,97,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski1986BME,4,EO,"Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.",Jablonski 1988,1988,PR,Mollusca,gastropod,gn,Species Richness,Species-Poor,K/T,Coastal Plain,,,,,,49,43,97,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski 1989 TBM,3,EO,"Jablonski, David. 1989. The biology of mass extinction: a paleontological view. Philosophical Transactions of the Royal Society. 325: 357-368.",Jablonski 1991,1991,PR,Mollusca,bivalve,gn,Species Richness,Species-poor,K/T,global,Hoffman 1986 data,,,,,26,29,46,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,The Hoffman data was re-analyzed by Jablonski,,,,,,,,,,,,,,,,,,,,,,
Jablonski 1989 TBM,4,EO,"Jablonski, David. 1989. The biology of mass extinction: a paleontological view. Philosophical Transactions of the Royal Society. 325: 357-368.",Jablonski 1991,1991,PR,Mollusca,bivalve,gn,Species Richness,Species-rich,K/T,global,Hoffman 1986 data,,,,,22,31,46,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski 1989 TBM,3,EO,"Jablonski, David. 1989. The biology of mass extinction: a paleontological view. Philosophical Transactions of the Royal Society. 325: 357-368.",Jablonski 1991,1991,PR,Mollusca,gastropod,gn,Species Richness,Species-poor,K/T,global,Hoffman 1986 data,,,,,21,65,30,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
Jablonski 1989 TBM,4,EO,"Jablonski, David. 1989. The biology of mass extinction: a paleontological view. Philosophical Transactions of the Royal Society. 325: 357-368.",Jablonski 1991,1991,PR,Mollusca,gastropod,gn,Species Richness,Species-rich,K/T,global,Hoffman 1986 data,,,,,11,33,30,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,Mz,,global,bolide,,,,,,,,,,,,,,,,,,,,,,,,
