,,,,"Biblio info",,,,"Selectivity info",,,,,,,,,,,,,"Odds ratio",,"Log odds ratio",,"Raw numbers",,,,"Percent Extinction",,,"Multivariate Logistic Regression",,,,"Proportions",,,"Nonparametric Tests",,,,,,,,,"Computing d in designs with indpt groups",,,,,,,,,,,,,,,"Computing d in designs with paired groups",,,,,,,,,,,,,,,"Computing d in designs with indpt groups using ANCOVA",,,,,,,,,,,,,,,,,,,,,,,"Computing r w/ indpt grps",,,,,,,,,,"Extinction Rates",,,,,,"Chi Square",,,,,,,"Extinction Rate",,,,,"GLM",,,,,"Mean Species Duration/Longevity",,,,,"Additional Stats",,,,,
420,"Kiessling 2007JoBiogeo",15,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Narrow-Distributed","Narrow","Kimmeridgian","Kimmeridgian",153.28,153.28,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"Kiessling 2007JoBiogeo",16,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Narrow-Distributed","Narrow","Tithonian","Tithonian",148.85,148.85,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"Kiessling 2007JoBiogeo",17,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Narrow-Distributed","Narrow","Berriasian","Berriasian",143.69,143.69,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"Kiessling 2007JoBiogeo",1,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Anisian","Anisian",243.03,243.03,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"Kiessling 2007JoBiogeo",2,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Carnian","Carnian",223.85,223.85,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"Kiessling 2007JoBiogeo",3,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Norian","Norian",211.31,211.31,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"Kiessling 2007JoBiogeo",4,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Rhaetian","Rhaetian",202.95,202.95,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"Kiessling 2007JoBiogeo",5,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Hettangian","Hettangian",199.75,199.75,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"Kiessling 2007JoBiogeo",6,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Pliensbachian","Pliensbachian",187.21,187.21,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"Kiessling 2007JoBiogeo",7,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Aalenian","Aalenian",174.18,174.18,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"Kiessling 2007JoBiogeo",8,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Bajocian","Bajocian",170.25,170.25,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"Kiessling 2007JoBiogeo",9,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Bathonian","Bathonian",167.05,167.05,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"Kiessling 2007JoBiogeo",10,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Callovian","Callovian",163.61,163.61,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"Kiessling 2007JoBiogeo",11,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Oxfordian","Oxfordian",158.93,158.93,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"Kiessling 2007JoBiogeo",12,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Kimmeridgian","Kimmeridgian",153.28,153.28,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"Kiessling 2007JoBiogeo",13,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Tithonian","Tithonian",148.85,148.85,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"Kiessling 2007JoBiogeo",14,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Wide-Ranging","Broad","Berriasian","Berriasian",142.95,142.95,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"Kiessling 2007JoBiogeo",15,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Ladinian","Ladinian",235.66,235.66,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"Kiessling 2007JoBiogeo",16,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Carnian","Carnian",224.34,224.34,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"Kiessling 2007JoBiogeo",17,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Norian","Norian",212.79,212.79,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"Kiessling 2007JoBiogeo",1,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Norian","Norian",204.43,204.43,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"Kiessling 2007JoBiogeo",2,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Rhaetian","Rhaetian",200.74,200.74,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"Kiessling 2007JoBiogeo",3,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Sinemurian","Sinemurian",195.33,195.33,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"Kiessling 2007JoBiogeo",4,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Pliensbachian","Pliensbachian",188.69,188.69,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"Kiessling 2007JoBiogeo",5,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Toarcian","Toarcian",182.05,182.05,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"Kiessling 2007JoBiogeo",6,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Toarcian","Toarcian",176.39,176.39,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"Kiessling 2007JoBiogeo",7,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Aalenian","Aalenian",171.97,171.97,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"Kiessling 2007JoBiogeo",8,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Bajocian","Bajocian",168.77,168.77,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"Kiessling 2007JoBiogeo",9,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Bathonian","Bathonian",165.33,165.33,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"Kiessling 2007JoBiogeo",10,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Oxfordian","Oxfordian",160.16,160.16,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"Kiessling 2007JoBiogeo",11,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Kimmeridgian","Kimmeridgian",155,155,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"Kiessling 2007JoBiogeo",12,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Tithonian","Tithonian",150.82,150.82,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"Kiessling 2007JoBiogeo",13,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Abundant","Common","Berriasian","Berriasian",145.41,145.41,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"Kiessling 2007JoBiogeo",1,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Ladinian","Ladinian",234.92,234.92,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"Kiessling 2007JoBiogeo",2,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Carnian","Carnian",224.59,224.59,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"Kiessling 2007JoBiogeo",3,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Norian","Norian",212.79,212.79,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"Kiessling 2007JoBiogeo",4,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Norian","Norian",204.43,204.43,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"Kiessling 2007JoBiogeo",5,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Hettangian","Hettangian",200.25,200.25,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"Kiessling 2007JoBiogeo",6,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Sinemurian","Sinemurian",196.07,196.07,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"Kiessling 2007JoBiogeo",7,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Pliensbachian","Pliensbachian",188.93,188.93,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"Kiessling 2007JoBiogeo",8,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Toarcian","Toarcian",181.31,181.31,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"Kiessling 2007JoBiogeo",9,"EO","Kiessling, Aberhan and Aberhan, Martin, 2007, Geographical distribution and extinction risk: lessons from Triassic-Jurassic marine benthic organisms: Journal of Biogeogrpahy, v. 34, p. 1473-1489.","Kiessling and Aberhan 2007",2007,"PR","Mollusca","Bivalve","bivalve","genera","Abundance","Rare","Rare","Toarcian","Toarcian",176.15,176.15,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
